,id_No,lake_name,source,metadata
1234,1235,"Ft Bliss Sump at El Paso, TX",usgs,"{'tz_cd': 'MST', 'alt_va': ' 0.00', 'huc_cd': '13040100', 'lat_va': '314945', 'map_nm': 'El Paso, TX', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1062536', 'site_no': '08365702', 'topo_cd': 'null', 'basin_cd': '23', 'state_cd': '48', 'agency_cd': 'USGS', 'county_cd': '141', 'lake_name': 'Ft Bliss Sump at El Paso, TX', 'alt_acy_va': ' .1', 'country_cd': 'US', 'dec_lat_va': '31.82916667', 'gw_file_cd': 'null', 'project_no': '8653-CF701', 'site_tp_cd': 'LK', 'alt_meth_cd': 'D', 'dec_long_va': '-106.4266667', 'district_cd': '48', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NAVD88', 'aqfr_type_cd': 'null', 'coord_acy_cd': '1', 'depth_src_cd': 'null', 'inventory_dt': '20060411', 'map_scale_fc': '  24000', 'coord_meth_cd': 'G', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD83', 'instruments_cd': 'NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1235,1236,"Pershing Dam Reservoir at El Paso, TX",usgs,"{'tz_cd': 'MST', 'alt_va': ' 0.00', 'huc_cd': '13040100', 'lat_va': '314840', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1062620', 'site_no': '08365750', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '48', 'agency_cd': 'USGS', 'county_cd': '141', 'lake_name': 'Pershing Dam Reservoir at El Paso, TX', 'alt_acy_va': ' 30', 'country_cd': 'US', 'dec_lat_va': '31.8112185', 'gw_file_cd': ' Y', 'project_no': '8653-CZW03', 'site_tp_cd': 'LK', 'alt_meth_cd': 'N', 'dec_long_va': '-106.4394307', 'district_cd': '48', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NAVD88', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'R', 'depth_src_cd': 'null', 'inventory_dt': '20090410', 'map_scale_fc': 'null', 'coord_meth_cd': 'N', 'drain_area_va': '0.92', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': '0.92'}"
1236,1237,"Red Bluff Res nr Orla, TX",usgs,"{'tz_cd': 'CST', 'alt_va': ' -0.43', 'huc_cd': '13070001', 'lat_va': '315404', 'map_nm': 'Red Bluff, TX', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1035435', 'site_no': '08410000', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '48', 'agency_cd': 'USGS', 'county_cd': '389', 'lake_name': 'Red Bluff Res nr Orla, TX', 'alt_acy_va': '  1', 'country_cd': 'US', 'dec_lat_va': '31.901237', 'gw_file_cd': 'NYNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'R', 'dec_long_va': '-103.9101974', 'district_cd': '48', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': '24495', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': '20720'}"
1237,1238,"WOLFORD MTN RESERVOIR NR KREMMLING, CO",usgs,"{'tz_cd': 'MST', 'alt_va': ' 7390', 'huc_cd': '14010001', 'lat_va': '400646', 'map_nm': 'KREMMLING, CO', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1062452', 'site_no': '09041395', 'topo_cd': 'L', 'basin_cd': 'null', 'state_cd': '08', 'agency_cd': 'USGS', 'county_cd': '049', 'lake_name': 'WOLFORD MTN RESERVOIR NR KREMMLING, CO', 'alt_acy_va': ' 20', 'country_cd': 'US', 'dec_lat_va': '40.1127629', 'gw_file_cd': 'NNNNNNNN', 'project_no': '460800320', 'site_tp_cd': 'LK', 'alt_meth_cd': 'M', 'dec_long_va': '-106.4150324', 'district_cd': '08', 'land_net_ds': '  SWNES25 T002N R081W', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': '270', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNYNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1238,1239,"RIFLE GAP RESERVOIR NEAR RIFLE, CO",usgs,"{'tz_cd': 'MST', 'alt_va': ' 5989', 'huc_cd': '14010005', 'lat_va': '393737', 'map_nm': 'HORSE MOUNTAIN, COLO', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1074525', 'site_no': '09091900', 'topo_cd': 'L', 'basin_cd': 'null', 'state_cd': '08', 'agency_cd': 'USGS', 'county_cd': '045', 'lake_name': 'RIFLE GAP RESERVOIR NEAR RIFLE, CO', 'alt_acy_va': ' 20', 'country_cd': 'US', 'dec_lat_va': '39.62692468', 'gw_file_cd': ' Y', 'project_no': '858200110', 'site_tp_cd': 'LK', 'alt_meth_cd': 'U', 'dec_long_va': '-107.7575645', 'district_cd': '08', 'land_net_ds': '  NWSES07 T005S R092W', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': '20030301', 'map_scale_fc': '  24000', 'coord_meth_cd': 'U', 'drain_area_va': '137', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNYNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1239,1240,"VEGA RESERVOIR NEAR COLLBRAN, CO",usgs,"{'tz_cd': 'MST', 'alt_va': ' 8000', 'huc_cd': '14010005', 'lat_va': '391330', 'map_nm': 'VEGA RESERVOIR, COLO', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1074840', 'site_no': '09096100', 'topo_cd': 'L', 'basin_cd': 'null', 'state_cd': '08', 'agency_cd': 'USGS', 'county_cd': '077', 'lake_name': 'VEGA RESERVOIR NEAR COLLBRAN, CO', 'alt_acy_va': ' 10', 'country_cd': 'US', 'dec_lat_va': '39.22497969', 'gw_file_cd': 'NYNNNNNN', 'project_no': '858200110', 'site_tp_cd': 'LK', 'alt_meth_cd': 'U', 'dec_long_va': '-107.8117297', 'district_cd': '08', 'land_net_ds': '  NENWS06 T010S R093W', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': '20030301', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': '24.1', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNYNNYNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1240,1241,"TAYLOR PARK RESERVOIR AT TAYLOR PARK, CO.",usgs,"{'tz_cd': 'MST', 'alt_va': ' 9336', 'huc_cd': '14020001', 'lat_va': '384903.78', 'map_nm': 'TAYLOR PARK RESERVOI', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1063618.86', 'site_no': '09108500', 'topo_cd': 'null', 'basin_cd': '09', 'state_cd': '08', 'agency_cd': 'USGS', 'county_cd': '051', 'lake_name': 'TAYLOR PARK RESERVOIR AT TAYLOR PARK, CO.', 'alt_acy_va': '4.3', 'country_cd': 'US', 'dec_lat_va': '38.81771667', 'gw_file_cd': 'NYNNNNNN', 'project_no': '000011000', 'site_tp_cd': 'LK', 'alt_meth_cd': 'N', 'dec_long_va': '-106.6052389', 'district_cd': '08', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NAVD88', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'M', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': '  24000', 'coord_meth_cd': 'N', 'drain_area_va': '254', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD83', 'instruments_cd': 'YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'M', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1241,1242,"SILVER JACK RESERVOIR NEAR CIMARRON, CO",usgs,"{'tz_cd': 'MST', 'alt_va': ' 8925.60', 'huc_cd': '14020002', 'lat_va': '381358', 'map_nm': 'COURTHOUSE MOUNTAIN', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1073228', 'site_no': '09125800', 'topo_cd': 'null', 'basin_cd': '09', 'state_cd': '08', 'agency_cd': 'USGS', 'county_cd': '051', 'lake_name': 'SILVER JACK RESERVOIR NEAR CIMARRON, CO', 'alt_acy_va': ' 1.', 'country_cd': 'US', 'dec_lat_va': '38.23276926', 'gw_file_cd': 'NNNNNNNN', 'project_no': '460800110', 'site_tp_cd': 'LK', 'alt_meth_cd': 'L', 'dec_long_va': '-107.5417263', 'district_cd': '08', 'land_net_ds': '      S   T046N R006W', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': '59', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1242,1243,"PAONIA RESERVOIR NEAR BARDINE, CO",usgs,"{'tz_cd': 'MST', 'alt_va': ' 6447.50', 'huc_cd': '14020004', 'lat_va': '385635', 'map_nm': 'PAONIA RESERVOIR, CO', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1072107', 'site_no': '09131495', 'topo_cd': 'null', 'basin_cd': '09', 'state_cd': '08', 'agency_cd': 'USGS', 'county_cd': '051', 'lake_name': 'PAONIA RESERVOIR NEAR BARDINE, CO', 'alt_acy_va': '  1', 'country_cd': 'US', 'dec_lat_va': '38.94304567', 'gw_file_cd': 'NNNNNNNN', 'project_no': '460800110', 'site_tp_cd': 'LK', 'alt_meth_cd': 'L', 'dec_long_va': '-107.3525526', 'district_cd': '08', 'land_net_ds': '    NES08 T013S R089W', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': '19871008', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': '257', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1243,1244,"FRUIT GROWERS RESERVOIR NEAR ORCHARD CITY, CO",usgs,"{'tz_cd': 'MST', 'alt_va': ' 5485', 'huc_cd': '14020005', 'lat_va': '384935', 'map_nm': 'ORCHARD CITY, COLO', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1075715', 'site_no': '09143600', 'topo_cd': 'L', 'basin_cd': 'null', 'state_cd': '08', 'agency_cd': 'USGS', 'county_cd': '029', 'lake_name': 'FRUIT GROWERS RESERVOIR NEAR ORCHARD CITY, CO', 'alt_acy_va': '  5', 'country_cd': 'US', 'dec_lat_va': '38.82637178', 'gw_file_cd': 'null', 'project_no': '858200110', 'site_tp_cd': 'LK', 'alt_meth_cd': 'U', 'dec_long_va': '-107.9547878', 'district_cd': '08', 'land_net_ds': '  NENES24 T014S R095W', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': '20030301', 'map_scale_fc': '  24000', 'coord_meth_cd': 'U', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNYNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1244,1245,"BIG SANDY RESERVOIR NEAR FARSON, WY",usgs,"{'tz_cd': 'MST', 'alt_va': ' 6770', 'huc_cd': '14040104', 'lat_va': '421457', 'map_nm': 'EDEN RESERVOIR WEST', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1092543', 'site_no': '09213700', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '56', 'agency_cd': 'USGS', 'county_cd': '037', 'lake_name': 'BIG SANDY RESERVOIR NEAR FARSON, WY', 'alt_acy_va': ' 10', 'country_cd': 'US', 'dec_lat_va': '42.2491188', 'gw_file_cd': 'NNNNNNNN', 'project_no': '465600100', 'site_tp_cd': 'LK', 'alt_meth_cd': 'M', 'dec_long_va': '-109.4292954', 'district_cd': '56', 'land_net_ds': 'NENWNWS11 T26N  R106W 6', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': '19870501', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': '386', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1245,1246,"MOON LAKE RESERVOIR NEAR MOUNTAIN HOME, UT",usgs,"{'tz_cd': 'MST', 'alt_va': 'null', 'huc_cd': '14060003', 'lat_va': '403343', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1102921', 'site_no': '09290500', 'topo_cd': 'null', 'basin_cd': '09', 'state_cd': '49', 'agency_cd': 'USGS', 'county_cd': '013', 'lake_name': 'MOON LAKE RESERVOIR NEAR MOUNTAIN HOME, UT', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '40.561891', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-110.4898835', 'district_cd': '49', 'land_net_ds': 'NWNENES19 T02N  R05W  U', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '108', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1246,1247,"VALLECITO RESERVOIR NEAR BAYFIELD, CO.",usgs,"{'tz_cd': 'MST', 'alt_va': 'null', 'huc_cd': '14080101', 'lat_va': '372300', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1073430', 'site_no': '09353000', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '08', 'agency_cd': 'USGS', 'county_cd': '067', 'lake_name': 'VALLECITO RESERVOIR NEAR BAYFIELD, CO.', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '37.3833355', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-107.5756131', 'district_cd': '08', 'land_net_ds': '  SWSWS18 T036N R006W', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '255', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1247,1248,"LAKE POWELL AT GLEN CANYON DAM, AZ",usgs,"{'tz_cd': 'MST', 'alt_va': ' 3718.82', 'huc_cd': '14070006', 'lat_va': '365612', 'map_nm': 'PAGE, AZ', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1112900', 'site_no': '09379900', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '04', 'agency_cd': 'USGS', 'county_cd': '005', 'lake_name': 'LAKE POWELL AT GLEN CANYON DAM, AZ', 'alt_acy_va': '0.1', 'country_cd': 'US', 'dec_lat_va': '36.9366548', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'L', 'dec_long_va': '-111.4840472', 'district_cd': '49', 'land_net_ds': '      S24 T41N  R08E  G', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'N', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1248,1249,"ZUNI SALT LAKE NR QUEMADO, NM",usgs,"{'tz_cd': 'MST', 'alt_va': ' 6220.03', 'huc_cd': '15020003', 'lat_va': '342655.97', 'map_nm': 'ZUNI SALT LAKE, NM', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1084606.19', 'site_no': '09386189', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '35', 'agency_cd': 'USGS', 'county_cd': '003', 'lake_name': 'ZUNI SALT LAKE NR QUEMADO, NM', 'alt_acy_va': '0.1', 'country_cd': 'US', 'dec_lat_va': '34.44888056', 'gw_file_cd': 'YYNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'D', 'dec_long_va': '-108.7683861', 'district_cd': '35', 'land_net_ds': '      S30 T03N  R18W  N', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NAVD88', 'aqfr_type_cd': 'null', 'coord_acy_cd': '1', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': '  24000', 'coord_meth_cd': 'D', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD83', 'instruments_cd': 'NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1249,1250,"SHOW LOW LAKE NEAR SHOW LOW, AZ",usgs,"{'tz_cd': 'MST', 'alt_va': ' 6580.', 'huc_cd': '15020005', 'lat_va': '341145', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1100015', 'site_no': '09391000', 'topo_cd': 'L', 'basin_cd': 'null', 'state_cd': '04', 'agency_cd': 'USGS', 'county_cd': '017', 'lake_name': 'SHOW LOW LAKE NEAR SHOW LOW, AZ', 'alt_acy_va': ' 20', 'country_cd': 'US', 'dec_lat_va': '34.1958761', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'M', 'dec_long_va': '-110.004831', 'district_cd': '04', 'land_net_ds': 'NW    S10 T09N  R22E  G', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'T', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '73.', 'hole_depth_va': 'null', 'local_time_fg': 'N', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
1250,1251,"CRAGIN DAM RESERVOIR NEAR PINE, AZ (BLUE RIDGE)",usgs,"{'tz_cd': 'MST', 'alt_va': ' 6620.', 'huc_cd': '15020008', 'lat_va': '343319', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1111100', 'site_no': '09398300', 'topo_cd': 'L', 'basin_cd': 'null', 'state_cd': '04', 'agency_cd': 'USGS', 'county_cd': '005', 'lake_name': 'CRAGIN DAM RESERVOIR NEAR PINE, AZ (BLUE RIDGE)', 'alt_acy_va': ' 20', 'country_cd': 'US', 'dec_lat_va': '34.55530427', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'M', 'dec_long_va': '-111.1840252', 'district_cd': '04', 'land_net_ds': 'NESE  S33 T14N  R11E  G', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'T', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '71.1', 'hole_depth_va': 'null', 'local_time_fg': 'N', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'YNNNYNNNNYNNNYNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': '71.1'}"
1251,1252,"LAKE MOHAVE AT DAVIS DAM, AZ-NV",usgs,"{'tz_cd': 'MST', 'alt_va': 'null', 'huc_cd': '15030101', 'lat_va': '351150', 'map_nm': 'DAVIS DAM', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1143407', 'site_no': '09422500', 'topo_cd': 'C', 'basin_cd': 'null', 'state_cd': '04', 'agency_cd': 'USGS', 'county_cd': '015', 'lake_name': 'LAKE MOHAVE AT DAVIS DAM, AZ-NV', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '35.19722105', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'CHI', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-114.5694098', 'district_cd': '04', 'land_net_ds': '  SWSWS18 T21N  R21W  G', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'T', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': '173300.', 'hole_depth_va': 'null', 'local_time_fg': 'N', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': '169300.'}"
1252,1253,"LAKE HAVASU NEAR PARKER DAM, AZ-CA",usgs,"{'tz_cd': 'MST', 'alt_va': ' 400.54', 'huc_cd': '15030101', 'lat_va': '341858', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '1140923', 'site_no': '09427500', 'topo_cd': 'C', 'basin_cd': 'null', 'state_cd': '06', 'agency_cd': 'USGS', 'county_cd': '071', 'lake_name': 'LAKE HAVASU NEAR PARKER DAM, AZ-CA', 'alt_acy_va': ' 20', 'country_cd': 'US', 'dec_lat_va': '34.31612564', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'CHI', 'site_tp_cd': 'LK', 'alt_meth_cd': 'M', 'dec_long_va': '-114.1571702', 'district_cd': '04', 'land_net_ds': '  NWSWS28 T03N  R27E  S', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'T', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '182700.', 'hole_depth_va': 'null', 'local_time_fg': 'N', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'YNNNYNNNNNYNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': '178700.'}"
